id,rank
46224,17315
46388,17316
46389,17317
46415,17318
12631,17319
12667,17320
1656,17321
19895,17322
42584,17323
42596,17324
32870,17325
12745,17326
11670,17327
11683,17328
42279,17329
1996,17330
10233,17331
8848,17332
8932,17333
33148,17334
17826,17335
17906,17336
17916,17337
38710,17338
11996,17339
3007,17340
6391,17341
4073,17342
7264,17343
21116,17344
21135,17345
4761,17346
36850,17347
2006,17348
24484,17349
1978,17350
16552,17351
16147,17352
17241,17353
22922,17354
35913,17355
42436,17356
42439,17357
21832,17358
4860,17359
21759,17360
5941,17361
11642,17362
10173,17363
39421,17364
39423,17365
39791,17366
8071,17367
44733,17368
10778,17369
26994,17370
35959,17371
43754,17372
21724,17373
41602,17374
25096,17375
6767,17376
15909,17377
15942,17378
1051,17379
38772,17380
33464,17381
34665,17382
14144,17383
13048,17384
28536,17385
14699,17386
43275,17387
6723,17388
23567,17389
2993,17390
38981,17391
35385,17392
18856,17393
38554,17394
12496,17395
3859,17396
39115,17397
3406,17398
41650,17399
40452,17400
26247,17401
42273,17402
15327,17403
19633,17404
41683,17405
28744,17406
25844,17407
39419,17408
7691,17409
44100,17410
13633,17411
15258,17412
1067,17413
24524,17414
4763,17415
7490,17416
9946,17417
19565,17418
2737,17419
44351,17420
31230,17421
6805,17422
22854,17423
9022,17424
525,17425
31240,17426
5510,17427
26593,17428
12072,17429
15441,17430
28482,17431
43408,17432
6771,17433
22914,17434
19274,17435
41868,17436
44282,17437
3423,17438
23017,17439
28776,17440
6059,17441
29117,17442
10011,17443
5108,17444
27372,17445
15302,17446
17498,17447
17372,17448
4423,17449
11212,17450
13606,17451
14743,17452
15570,17453
15582,17454
19523,17455
22083,17456
22515,17457
22617,17458
24177,17459
30246,17460
36257,17461
40599,17462
13228,17463
27005,17464
5508,17465
43863,17466
34040,17467
7471,17468
23601,17469
40492,17470
29015,17471
15514,17472
1346,17473
19498,17474
37911,17475
9516,17476
15046,17477
6886,17478
34700,17479
43284,17480
44251,17481
2314,17482
44856,17483
2933,17484
27239,17485
6323,17486
2439,17487
21722,17488
27995,17489
10003,17490
38432,17491
3867,17492
11957,17493
13958,17494
39129,17495
42557,17496
32236,17497
32264,17498
9180,17499
42420,17500
42363,17501
30915,17502
40421,17503
39796,17504
6614,17505
37715,17506
16064,17507
22473,17508
27680,17509
20450,17510
17182,17511
42858,17512
35733,17513
8986,17514
17457,17515
6481,17516
23412,17517
34732,17518
44807,17519
37098,17520
37145,17521
37159,17522
5164,17523
22887,17524
7417,17525
23042,17526
3819,17527
28336,17528
14601,17529
20863,17530
23201,17531
42109,17532
42121,17533
42130,17534
1392,17535
31842,17536
27453,17537
29476,17538
2148,17539
33308,17540
46144,17541
43891,17542
43939,17543
35579,17544
31779,17545
17618,17546
33041,17547
45010,17548
16952,17549
11106,17550
22951,17551
3620,17552
44552,17553
13417,17554
5693,17555
24367,17556
11916,17557
28977,17558
19899,17559
21532,17560
36830,17561
36917,17562
20700,17563
16760,17564
23884,17565
13361,17566
46321,17567
7544,17568
39790,17569
532,17570
29711,17571
9735,17572
9742,17573
9746,17574
32533,17575
32605,17576
9702,17577
9521,17578
17382,17579
17401,17580
44334,17581
757,17582
844,17583
896,17584
1113,17585
1225,17586
1232,17587
1325,17588
1747,17589
1783,17590
1924,17591
1979,17592
2077,17593
2149,17594
2161,17595
2297,17596
2484,17597
2537,17598
3148,17599
3318,17600
3343,17601
3344,17602
3691,17603
3876,17604
4183,17605
4403,17606
4431,17607
4511,17608
4716,17609
4845,17610
4856,17611
4913,17612
4932,17613
4963,17614
5038,17615
5126,17616
5831,17617
5860,17618
6849,17619
7040,17620
7487,17621
7755,17622
8311,17623
8312,17624
8449,17625
8491,17626
8531,17627
9074,17628
9229,17629
9344,17630
9372,17631
9400,17632
9403,17633
9496,17634
9659,17635
9842,17636
10332,17637
10395,17638
10444,17639
10756,17640
10844,17641
11048,17642
11199,17643
11814,17644
12244,17645
12908,17646
12961,17647
13027,17648
13277,17649
13561,17650
13694,17651
13723,17652
14028,17653
14569,17654
14803,17655
15459,17656
15485,17657
15529,17658
15547,17659
16303,17660
16406,17661
16464,17662
16478,17663
16489,17664
17141,17665
17198,17666
17546,17667
17623,17668
17739,17669
18050,17670
18096,17671
18247,17672
18498,17673
18542,17674
18839,17675
18992,17676
19036,17677
19090,17678
19100,17679
19143,17680
19400,17681
19435,17682
19463,17683
19643,17684
19668,17685
20172,17686
20631,17687
20640,17688
20746,17689
20889,17690
21245,17691
21253,17692
21291,17693
21366,17694
21393,17695
21441,17696
21474,17697
21661,17698
22046,17699
22393,17700
22497,17701
22585,17702
22649,17703
22671,17704
22732,17705
22875,17706
23098,17707
23379,17708
24012,17709
24959,17710
24985,17711
24995,17712
25054,17713
25055,17714
25087,17715
25160,17716
25401,17717
25418,17718
25435,17719
25445,17720
25485,17721
25499,17722
25806,17723
25901,17724
25975,17725
26005,17726
26045,17727
26128,17728
26568,17729
26854,17730
26880,17731
27215,17732
27244,17733
27475,17734
27540,17735
27592,17736
27634,17737
27654,17738
27678,17739
27683,17740
27804,17741
27815,17742
27878,17743
28173,17744
28219,17745
28306,17746
28378,17747
28433,17748
28479,17749
28486,17750
28706,17751
28953,17752
28970,17753
29146,17754
29499,17755
29701,17756
30026,17757
30050,17758
30117,17759
30241,17760
30286,17761
30323,17762
30557,17763
30571,17764
31550,17765
31723,17766
31974,17767
32085,17768
32329,17769
32459,17770
32788,17771
32811,17772
32822,17773
33107,17774
33192,17775
33236,17776
33247,17777
33292,17778
33404,17779
33634,17780
33769,17781
33824,17782
33950,17783
34307,17784
34835,17785
34925,17786
35003,17787
35048,17788
35418,17789
35452,17790
35563,17791
35911,17792
36087,17793
36210,17794
36211,17795
36230,17796
36431,17797
36732,17798
36750,17799
37189,17800
37232,17801
37245,17802
37434,17803
37601,17804
38132,17805
38159,17806
38187,17807
38305,17808
38865,17809
38918,17810
39167,17811
39345,17812
39608,17813
39924,17814
40027,17815
40036,17816
40079,17817
40287,17818
40407,17819
40462,17820
40535,17821
40699,17822
40709,17823
40759,17824
40830,17825
40850,17826
41065,17827
41075,17828
41096,17829
41181,17830
41535,17831
41554,17832
41578,17833
41676,17834
41699,17835
41734,17836
41813,17837
41867,17838
41934,17839
42183,17840
42246,17841
42275,17842
42276,17843
42706,17844
42790,17845
42989,17846
43359,17847
44079,17848
44093,17849
44223,17850
44659,17851
44682,17852
44692,17853
44845,17854
44900,17855
45443,17856
45684,17857
45798,17858
45812,17859
45890,17860
45923,17861
46081,17862
46128,17863
36291,17864
12632,17865
27478,17866
12495,17867
3693,17868
14351,17869
19857,17870
6705,17871
14110,17872
14261,17873
21726,17874
20047,17875
20069,17876
6195,17877
30410,17878
35858,17879
10256,17880
8857,17881
8877,17882
17872,17883
17896,17884
43737,17885
29298,17886
40488,17887
26977,17888
21168,17889
24918,17890
15125,17891
1057,17892
19849,17893
43833,17894
43854,17895
16985,17896
27100,17897
5054,17898
11409,17899
19294,17900
35030,17901
4326,17902
46018,17903
14355,17904
45402,17905
11645,17906
15896,17907
2195,17908
15953,17909
4064,17910
4081,17911
36406,17912
35433,17913
26016,17914
5529,17915
45591,17916
11114,17917
25534,17918
34652,17919
34663,17920
34682,17921
43226,17922
16097,17923
37683,17924
39708,17925
37912,17926
40486,17927
17423,17928
23892,17929
2796,17930
41769,17931
15448,17932
8726,17933
19632,17934
21701,17935
42732,17936
16468,17937
6822,17938
1175,17939
2190,17940
7689,17941
38894,17942
25402,17943
21999,17944
38871,17945
4200,17946
23220,17947
23734,17948
42582,17949
3052,17950
16837,17951
11488,17952
28929,17953
9574,17954
11949,17955
32241,17956
38857,17957
1071,17958
132,17959
2041,17960
23344,17961
40010,17962
34718,17963
29595,17964
15421,17965
29367,17966
32805,17967
1396,17968
18298,17969
22845,17970
42097,17971
35994,17972
18288,17973
37461,17974
13973,17975
17554,17976
21225,17977
37086,17978
3222,17979
33423,17980
9187,17981
16148,17982
21737,17983
4885,17984
3210,17985
9528,17986
15157,17987
18771,17988
18925,17989
21333,17990
22386,17991
25948,17992
34436,17993
1731,17994
759,17995
25579,17996
9471,17997
17197,17998
8059,17999
34455,18000
1290,18001
3063,18002
16859,18003
38309,18004
42112,18005
30792,18006
13020,18007
9626,18008
17250,18009
32603,18010
16749,18011
22839,18012
17178,18013
8392,18014
23600,18015
4602,18016
1481,18017
26078,18018
8869,18019
10801,18020
12972,18021
18186,18022
21569,18023
21675,18024
9486,18025
2316,18026
29425,18027
31496,18028
36827,18029
7928,18030
8910,18031
16192,18032
44045,18033
15103,18034
25380,18035
7884,18036
2924,18037
22946,18038
400,18039
35612,18040
30663,18041
21829,18042
4332,18043
9719,18044
45836,18045
5525,18046
18816,18047
2388,18048
10067,18049
9698,18050
25307,18051
12916,18052
27187,18053
45803,18054
17202,18055
3465,18056
44720,18057
10957,18058
17700,18059
28589,18060
1064,18061
24998,18062
17411,18063
40403,18064
8237,18065
22675,18066
14652,18067
45218,18068
23455,18069
23472,18070
23508,18071
9970,18072
39363,18073
45019,18074
41252,18075
22930,18076
22993,18077
44625,18078
1751,18079
45346,18080
31871,18081
23502,18082
30900,18083
27463,18084
43674,18085
41224,18086
5678,18087
24384,18088
24395,18089
13806,18090
16693,18091
16739,18092
31520,18093
16152,18094
23036,18095
23639,18096
508,18097
29763,18098
30687,18099
20451,18100
20512,18101
29750,18102
29784,18103
29814,18104
28370,18105
19970,18106
9755,18107
32543,18108
32566,18109
32583,18110
32630,18111
17384,18112
17433,18113
2964,18114
2967,18115
2968,18116
3000,18117
3020,18118
3060,18119
128,18120
144,18121
720,18122
1380,18123
1595,18124
1682,18125
2221,18126
2565,18127
3131,18128
3225,18129
3508,18130
3669,18131
3886,18132
4170,18133
4414,18134
4441,18135
4611,18136
4663,18137
4750,18138
4866,18139
5563,18140
5571,18141
5756,18142
5798,18143
5858,18144
6404,18145
6682,18146
6719,18147
6734,18148
6747,18149
6791,18150
6962,18151
7101,18152
7333,18153
7483,18154
7657,18155
7763,18156
7986,18157
8410,18158
9207,18159
9237,18160
9270,18161
9501,18162
9502,18163
9674,18164
9840,18165
9865,18166
10759,18167
11063,18168
11095,18169
11187,18170
11499,18171
11725,18172
11729,18173
11794,18174
11803,18175
11911,18176
12929,18177
13049,18178
13157,18179
13947,18180
14564,18181
14849,18182
14853,18183
15397,18184
15432,18185
15578,18186
15696,18187
16451,18188
16820,18189
17609,18190
17696,18191
18592,18192
18744,18193
18802,18194
19229,18195
19309,18196
19328,18197
19535,18198
19540,18199
19602,18200
19681,18201
19781,18202
20770,18203
20774,18204
20777,18205
21042,18206
21371,18207
21390,18208
21430,18209
22008,18210
22033,18211
22351,18212
22568,18213
22615,18214
22803,18215
23085,18216
23182,18217
23419,18218
23845,18219
24109,18220
24187,18221
24649,18222
24730,18223
24993,18224
25008,18225
25011,18226
25156,18227
25158,18228
25181,18229
25229,18230
25311,18231
25369,18232
25917,18233
26024,18234
26089,18235
26839,18236
27119,18237
27138,18238
27182,18239
27339,18240
27429,18241
27559,18242
27632,18243
27841,18244
27842,18245
27892,18246
27907,18247
28058,18248
28123,18249
28333,18250
28386,18251
28404,18252
28467,18253
28478,18254
28768,18255
28808,18256
29176,18257
29588,18258
30068,18259
30141,18260
30194,18261
30293,18262
30542,18263
31249,18264
31310,18265
31313,18266
31434,18267
31490,18268
31491,18269
32157,18270
32387,18271
33159,18272
33194,18273
33260,18274
33269,18275
33282,18276
33582,18277
33632,18278
33649,18279
34299,18280
34386,18281
34465,18282
34868,18283
34960,18284
35247,18285
35273,18286
35379,18287
35394,18288
35718,18289
35770,18290
35857,18291
36097,18292
36485,18293
36526,18294
36536,18295
36743,18296
36789,18297
37366,18298
37411,18299
37560,18300
37908,18301
38110,18302
38298,18303
38378,18304
38450,18305
38678,18306
38716,18307
38719,18308
38775,18309
38862,18310
39143,18311
39613,18312
39666,18313
40073,18314
40188,18315
40447,18316
40724,18317
40744,18318
41296,18319
41718,18320
41762,18321
41842,18322
41995,18323
42042,18324
42081,18325
42356,18326
43411,18327
44454,18328
44704,18329
44741,18330
45438,18331
45495,18332
45661,18333
45702,18334
45710,18335
45714,18336
45847,18337
45851,18338
45892,18339
46130,18340
46157,18341
46418,18342
36283,18343
36290,18344
36373,18345
8039,18346
8043,18347
12640,18348
12782,18349
1242,18350
41216,18351
12516,18352
12536,18353
17589,18354
22174,18355
22201,18356
20218,18357
473,18358
19904,18359
40346,18360
42592,18361
42616,18362
14143,18363
14335,18364
14385,18365
20093,18366
42471,18367
6185,18368
10587,18369
30440,18370
11577,18371
11596,18372
25812,18373
10219,18374
29261,18375
17870,18376
4585,18377
8114,18378
40,18379
2799,18380
4462,18381
23401,18382
26940,18383
26972,18384
13690,18385
14793,18386
860,18387
39982,18388
2270,18389
17325,18390
43790,18391
43819,18392
42406,18393
44600,18394
34492,18395
19257,18396
21795,18397
11386,18398
7111,18399
7126,18400
9971,18401
6079,18402
30843,18403
39449,18404
30028,18405
28332,18406
43696,18407
5199,18408
7964,18409
1101,18410
9,18411
10020,18412
26057,18413
23664,18414
18057,18415
11988,18416
12078,18417
10476,18418
29342,18419
8240,18420
12697,18421
28353,18422
45616,18423
4568,18424
16089,18425
41437,18426
5724,18427
13112,18428
22539,18429
1226,18430
26194,18431
41488,18432
25329,18433
34285,18434
44484,18435
42313,18436
44555,18437
13560,18438
39084,18439
14396,18440
39008,18441
31781,18442
11913,18443
19514,18444
19107,18445
5409,18446
27561,18447
7699,18448
45114,18449
31952,18450
28381,18451
10531,18452
5246,18453
21657,18454
9395,18455
11966,18456
32360,18457
482,18458
22467,18459
2368,18460
35368,18461
6772,18462
10585,18463
16643,18464
15843,18465
9824,18466
2668,18467
43018,18468
2626,18469
27084,18470
9337,18471
44252,18472
2594,18473
38744,18474
37562,18475
17676,18476
32300,18477
11758,18478
28007,18479
8831,18480
14151,18481
10836,18482
34175,18483
29824,18484
2928,18485
9277,18486
15145,18487
15482,18488
17080,18489
19532,18490
21670,18491
22767,18492
22779,18493
24243,18494
31030,18495
36018,18496
38658,18497
39550,18498
41192,18499
43660,18500
44285,18501
34591,18502
41919,18503
13734,18504
21124,18505
1224,18506
2995,18507
26408,18508
27857,18509
46465,18510
1041,18511
38204,18512
1062,18513
40153,18514
42289,18515
5846,18516
1985,18517
38129,18518
38397,18519
36689,18520
748,18521
19466,18522
5234,18523
18035,18524
12722,18525
13124,18526
31229,18527
5384,18528
28954,18529
20852,18530
4987,18531
4285,18532
28958,18533
45126,18534
5041,18535
15224,18536
18872,18537
20301,18538
10963,18539
42527,18540
33593,18541
9771,18542
40391,18543
38979,18544
34395,18545
24026,18546
26728,18547
25990,18548
37972,18549
13790,18550
14631,18551
44855,18552
41653,18553
28615,18554
4153,18555
28015,18556
5053,18557
45538,18558
10029,18559
1148,18560
23440,18561
33143,18562
40394,18563
17363,18564
5011,18565
18047,18566
25334,18567
25324,18568
17271,18569
12054,18570
35844,18571
32142,18572
27123,18573
44011,18574
3436,18575
42660,18576
31414,18577
1379,18578
46387,18579
29500,18580
9517,18581
5545,18582
28502,18583
4576,18584
16845,18585
38055,18586
17886,18587
25530,18588
5699,18589
10776,18590
25994,18591
22816,18592
29410,18593
32191,18594
19748,18595
2215,18596
18473,18597
25,18598
197,18599
697,18600
867,18601
999,18602
1297,18603
1315,18604
1366,18605
1628,18606
1675,18607
1699,18608
1904,18609
1910,18610
2061,18611
2308,18612
2550,18613
2736,18614
2739,18615
2855,18616
3167,18617
3190,18618
3256,18619
3302,18620
3385,18621
3490,18622
3575,18623
3698,18624
3699,18625
3935,18626
4110,18627
4341,18628
4430,18629
4555,18630
4583,18631
4778,18632
4934,18633
5059,18634
5090,18635
5124,18636
5150,18637
5216,18638
5427,18639
5549,18640
5802,18641
6437,18642
6529,18643
6568,18644
6609,18645
6746,18646
6877,18647
7003,18648
7343,18649
7686,18650
7731,18651
7743,18652
7861,18653
7943,18654
8239,18655
8284,18656
8444,18657
8590,18658
8788,18659
8816,18660
9052,18661
9324,18662
9381,18663
9399,18664
9411,18665
9440,18666
9541,18667
9595,18668
9661,18669
9818,18670
10542,18671
10662,18672
10768,18673
10909,18674
11020,18675
11057,18676
11110,18677
11143,18678
11208,18679
11505,18680
11834,18681
11922,18682
12194,18683
12241,18684
12879,18685
13031,18686
13166,18687
13293,18688
13580,18689
13676,18690
14034,18691
14559,18692
14731,18693
14974,18694
15055,18695
15101,18696
15105,18697
15219,18698
15328,18699
15385,18700
15489,18701
15584,18702
15620,18703
15817,18704
16395,18705
16507,18706
16811,18707
16979,18708
17184,18709
17504,18710
17558,18711
17559,18712
17601,18713
17646,18714
17667,18715
17729,18716
17782,18717
17789,18718
18273,18719
18295,18720
18335,18721
18414,18722
18525,18723
18667,18724
18698,18725
18706,18726
18707,18727
18779,18728
18902,18729
18983,18730
19067,18731
19159,18732
19363,18733
19491,18734
19543,18735
19547,18736
19560,18737
19692,18738
19735,18739
19796,18740
20149,18741
20176,18742
20614,18743
20625,18744
20635,18745
20775,18746
20791,18747
20938,18748
21073,18749
21348,18750
21459,18751
21671,18752
22007,18753
22414,18754
22627,18755
22634,18756
22773,18757
22785,18758
22833,18759
22846,18760
22872,18761
23052,18762
23272,18763
23333,18764
23867,18765
23990,18766
24116,18767
24121,18768
24298,18769
24522,18770
24623,18771
24695,18772
24841,18773
25204,18774
25290,18775
25331,18776
25348,18777
25470,18778
25643,18779
25797,18780
25813,18781
25893,18782
25934,18783
26091,18784
26498,18785
26514,18786
26633,18787
26647,18788
26735,18789
26894,18790
27080,18791
27128,18792
27248,18793
27305,18794
27374,18795
27410,18796
27762,18797
27895,18798
27933,18799
27957,18800
28028,18801
28161,18802
28236,18803
28344,18804
28477,18805
28490,18806
28513,18807
28514,18808
28560,18809
28610,18810
28653,18811
28680,18812
28698,18813
28969,18814
29127,18815
29178,18816
29384,18817
29397,18818
29472,18819
29599,18820
29625,18821
29655,18822
29917,18823
30022,18824
30134,18825
30135,18826
30206,18827
30230,18828
30262,18829
30263,18830
30320,18831
30477,18832
30495,18833
31019,18834
31150,18835
31297,18836
31377,18837
31755,18838
31972,18839
32039,18840
32080,18841
32135,18842
32138,18843
32368,18844
32388,18845
32654,18846
32705,18847
32766,18848
32783,18849
32808,18850
32820,18851
32999,18852
33222,18853
33302,18854
33351,18855
33492,18856
33613,18857
33641,18858
33749,18859
33757,18860
33878,18861
34039,18862
34219,18863
34523,18864
34832,18865
34974,18866
35134,18867
35191,18868
35290,18869
35440,18870
35469,18871
35615,18872
35711,18873
35716,18874
35794,18875
35873,18876
35941,18877
36116,18878
36183,18879
36254,18880
36392,18881
36642,18882
36744,18883
36773,18884
36967,18885
37198,18886
37268,18887
37330,18888
37361,18889
37476,18890
37538,18891
37544,18892
37591,18893
37617,18894
37709,18895
37831,18896
37980,18897
37984,18898
38138,18899
38170,18900
38262,18901
38276,18902
38333,18903
38406,18904
38420,18905
38482,18906
38557,18907
38683,18908
38823,18909
38826,18910
38960,18911
38975,18912
39050,18913
39109,18914
39261,18915
39474,18916
39622,18917
39857,18918
39873,18919
39903,18920
39922,18921
40017,18922
40087,18923
40169,18924
40183,18925
40422,18926
40557,18927
40618,18928
40664,18929
40683,18930
40757,18931
40847,18932
40909,18933
41109,18934
41232,18935
41263,18936
41266,18937
41446,18938
41545,18939
41549,18940
41579,18941
41724,18942
41727,18943
41760,18944
41940,18945
41956,18946
42036,18947
42247,18948
42355,18949
42651,18950
42761,18951
42865,18952
42873,18953
43038,18954
43194,18955
43333,18956
43440,18957
43581,18958
43652,18959
43714,18960
44004,18961
44036,18962
44123,18963
44200,18964
44497,18965
44660,18966
44703,18967
44788,18968
44838,18969
44942,18970
45099,18971
45448,18972
45599,18973
45691,18974
45719,18975
45861,18976
45901,18977
46097,18978
46211,18979
46479,18980
41,18981
13696,18982
38217,18983
8678,18984
41572,18985
41007,18986
4700,18987
14268,18988
34985,18989
46171,18990
17842,18991
17854,18992
11681,18993
45474,18994
31400,18995
45483,18996
15511,18997
3595,18998
7585,18999
39748,19000
16710,19001
21340,19002
17661,19003
31492,19004
7860,19005
32243,19006
33685,19007
37659,19008
10171,19009
16579,19010
26508,19011
11012,19012
28396,19013
25322,19014
24641,19015
10984,19016
8147,19017
4017,19018
17491,19019
35208,19020
41287,19021
40390,19022
22578,19023
30823,19024
932,19025
9349,19026
18843,19027
22707,19028
9076,19029
27954,19030
40379,19031
14868,19032
8296,19033
44070,19034
18845,19035
21529,19036
10121,19037
37077,19038
2697,19039
2782,19040
17733,19041
18866,19042
42537,19043
4041,19044
12299,19045
4316,19046
38052,19047
9233,19048
12912,19049
25381,19050
29078,19051
13826,19052
6613,19053
5016,19054
2353,19055
6503,19056
16642,19057
11571,19058
1590,19059
36862,19060
15585,19061
1449,19062
17957,19063
6863,19064
4115,19065
45294,19066
15876,19067
7717,19068
37054,19069
3870,19070
14933,19071
24182,19072
27423,19073
4706,19074
12115,19075
43871,19076
6373,19077
8641,19078
13320,19079
17125,19080
20865,19081
27402,19082
32468,19083
34306,19084
38329,19085
12933,19086
9278,19087
18360,19088
29232,19089
40149,19090
40356,19091
28273,19092
8135,19093
5284,19094
15935,19095
10708,19096
41298,19097
1645,19098
40725,19099
18805,19100
811,19101
11695,19102
24443,19103
873,19104
30118,19105
31401,19106
626,19107
6701,19108
5441,19109
40958,19110
23316,19111
38468,19112
4851,19113
15119,19114
19619,19115
36730,19116
41588,19117
18031,19118
35748,19119
7092,19120
45942,19121
26703,19122
33147,19123
11497,19124
4132,19125
16010,19126
27103,19127
13236,19128
46016,19129
3281,19130
43990,19131
22543,19132
46291,19133
3212,19134
10097,19135
6783,19136
45976,19137
22658,19138
30311,19139
6317,19140
36545,19141
11354,19142
30360,19143
41454,19144
8437,19145
22876,19146
17087,19147
4468,19148
42159,19149
42870,19150
27405,19151
24286,19152
27751,19153
30180,19154
5223,19155
2591,19156
45252,19157
3219,19158
27646,19159
7554,19160
7565,19161
38291,19162
36674,19163
45034,19164
16860,19165
16935,19166
22929,19167
22963,19168
35207,19169
44590,19170
44597,19171
10736,19172
39743,19173
23768,19174
26951,19175
34118,19176
25692,19177
23945,19178
30739,19179
30776,19180
17993,19181
9734,19182
9741,19183
9777,19184
9792,19185
9711,19186
17437,19187
2919,19188
3059,19189
44246,19190
44303,19191
883,19192
1102,19193
1279,19194
1665,19195
1687,19196
1695,19197
1952,19198
1989,19199
2118,19200
2134,19201
2163,19202
2191,19203
2304,19204
2534,19205
2622,19206
2868,19207
3451,19208
7296,19209
7300,19210
7771,19211
7797,19212
7969,19213
8456,19214
8652,19215
8974,19216
9124,19217
9239,19218
9263,19219
9267,19220
9294,19221
9313,19222
9328,19223
9370,19224
9492,19225
9565,19226
9609,19227
9668,19228
9873,19229
9887,19230
10622,19231
10803,19232
11039,19233
11144,19234
11237,19235
11502,19236
11702,19237
11720,19238
11809,19239
11865,19240
12200,19241
12928,19242
13000,19243
13018,19244
13118,19245
13158,19246
13652,19247
13722,19248
13748,19249
13781,19250
14029,19251
14996,19252
15250,19253
15477,19254
15478,19255
15617,19256
15707,19257
15769,19258
15801,19259
18133,19260
18142,19261
18305,19262
18421,19263
18695,19264
18783,19265
19009,19266
19021,19267
19022,19268
19035,19269
19049,19270
19370,19271
19471,19272
20324,19273
20619,19274
20652,19275
20815,19276
21237,19277
21992,19278
22140,19279
22280,19280
22354,19281
22730,19282
22753,19283
22801,19284
24188,19285
24572,19286
24975,19287
25020,19288
25253,19289
25446,19290
25476,19291
25788,19292
25939,19293
26081,19294
26559,19295
26678,19296
26717,19297
26733,19298
26790,19299
26830,19300
26884,19301
27071,19302
27567,19303
27575,19304
27653,19305
27790,19306
27922,19307
27978,19308
28115,19309
28292,19310
28299,19311
28364,19312
28406,19313
28438,19314
28547,19315
28583,19316
28645,19317
28650,19318
28701,19319
28891,19320
28997,19321
29048,19322
29167,19323
29443,19324
29525,19325
30059,19326
30252,19327
30258,19328
30364,19329
31165,19330
31177,19331
31374,19332
31390,19333
31470,19334
31640,19335
32032,19336
32038,19337
32700,19338
32797,19339
33237,19340
33424,19341
33871,19342
33890,19343
33942,19344
34270,19345
34272,19346
34281,19347
34302,19348
34331,19349
34789,19350
35083,19351
35126,19352
35743,19353
35778,19354
35784,19355
35790,19356
36109,19357
36176,19358
36701,19359
36703,19360
36739,19361
37196,19362
37220,19363
37509,19364
37888,19365
37946,19366
38272,19367
38507,19368
38617,19369
38666,19370
39655,19371
39664,19372
39917,19373
40008,19374
40102,19375
40464,19376
40573,19377
40632,19378
40711,19379
40795,19380
41040,19381
41061,19382
41073,19383
41092,19384
41204,19385
41585,19386
41589,19387
41850,19388
41852,19389
41861,19390
42163,19391
42334,19392
42338,19393
42666,19394
42757,19395
42910,19396
42916,19397
42999,19398
43444,19399
43591,19400
44084,19401
44104,19402
44152,19403
44189,19404
44219,19405
44416,19406
44783,19407
45091,19408
45118,19409
45145,19410
45681,19411
45697,19412
45701,19413
45845,19414
45920,19415
46164,19416
4977,19417
8025,19418
8063,19419
12701,19420
12754,19421
39878,19422
448,19423
19855,19424
19927,19425
14099,19426
24835,19427
14158,19428
32909,19429
32976,19430
20057,19431
42494,19432
21117,19433
10199,19434
10243,19435
10259,19436
4175,19437
45255,19438
26969,19439
18804,19440
7977,19441
864,19442
15922,19443
7643,19444
42426,19445
19389,19446
45857,19447
6528,19448
26124,19449
7123,19450
34687,19451
17063,19452
43015,19453
14130,19454
30102,19455
9029,19456
23668,19457
41969,19458
30958,19459
28379,19460
18987,19461
23572,19462
42056,19463
25527,19464
38692,19465
44983,19466
42026,19467
19312,19468
34574,19469
32134,19470
43662,19471
41433,19472
39504,19473
37374,19474
36405,19475
13520,19476
17026,19477
7242,19478
12069,19479
33514,19480
27109,19481
15059,19482
8,19483
4993,19484
4303,19485
5025,19486
45012,19487
41518,19488
46199,19489
16114,19490
9243,19491
21561,19492
41537,19493
25794,19494
22420,19495
5658,19496
1937,19497
18766,19498
22563,19499
39769,19500
20549,19501
10619,19502
2520,19503
41657,19504
19958,19505
43955,19506
35772,19507
15505,19508
2861,19509
5753,19510
44965,19511
8220,19512
18025,19513
28395,19514
32638,19515
12303,19516
36418,19517
28539,19518
2619,19519
18377,19520
35755,19521
28728,19522
45083,19523
2397,19524
23948,19525
8132,19526
35031,19527
1145,19528
7084,19529
12199,19530
22372,19531
33879,19532
34516,19533
39614,19534
8097,19535
46425,19536
14241,19537
36726,19538
8792,19539
9353,19540
344,19541
10368,19542
14405,19543
9994,19544
45795,19545
40205,19546
3600,19547
4044,19548
35498,19549
2807,19550
40378,19551
9497,19552
4150,19553
1441,19554
7203,19555
20121,19556
39720,19557
3360,19558
46116,19559
43582,19560
6552,19561
17370,19562
25254,19563
28348,19564
2889,19565
32297,19566
18475,19567
7075,19568
23342,19569
45484,19570
14672,19571
30952,19572
26646,19573
6135,19574
14398,19575
42871,19576
19340,19577
5455,19578
4724,19579
6090,19580
15507,19581
25851,19582
7895,19583
5379,19584
39969,19585
9405,19586
27377,19587
31396,19588
30950,19589
21232,19590
40713,19591
9250,19592
1840,19593
27733,19594
8906,19595
30700,19596
45247,19597
21247,19598
4264,19599
30474,19600
3578,19601
42114,19602
42122,19603
19215,19604
26573,19605
38742,19606
4812,19607
39446,19608
26832,19609
40607,19610
10412,19611
3086,19612
24923,19613
43913,19614
45975,19615
28463,19616
14494,19617
10086,19618
7511,19619
7561,19620
10280,19621
5360,19622
22905,19623
31923,19624
28057,19625
39532,19626
30839,19627
30854,19628
24401,19629
21033,19630
31933,19631
5565,19632
34124,19633
23900,19634
23928,19635
23939,19636
46380,19637
30705,19638
8016,19639
29797,19640
19940,19641
9801,19642
32552,19643
32599,19644
32629,19645
4267,19646
44279,19647
44281,19648
48,19649
74,19650
790,19651
967,19652
